NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
4,0,45.72175400244305,55.48403499960841,669.3903189989214,56.94423999921128,713.0378700003348,33.16490600082034,2.5446955352409234e-12
4,1,44.632072998865624,49.462085000413936,649.4877059976716,52.60466400068253,746.0447049979848,36.54650500175194,2.3973046122407727e-12
4,2,45.41282199897978,45.25198499686667,660.0858420006261,51.73070500131871,759.6508349979558,34.17087799607543,2.277369696266946e-12
4,3,45.82936999759113,45.155179999710526,642.1867640001437,50.471943999582436,780.3966379979101,39.7817289995146,2.429265453724857e-12
4,4,33.02101100234722,38.799665999249555,491.3528969991603,38.59950199876039,519.2778669988911,29.14787700319721,2.458032752565368e-12
4,5,31.933314001435065,37.15902100339008,496.51939399882394,38.85300800175173,534.9711729995761,26.563550998616847,2.5635241350307988e-12
4,6,31.333018001532764,36.45190200222714,469.7076049997122,39.324608998867916,505.0261350006622,25.21031800279161,2.6139624130879357e-12
4,7,32.63911299836764,35.916720999011886,467.5664379992668,37.39298999789753,516.2091979982506,26.384851002148935,2.6804756682230205e-12
4,8,33.32242600117752,41.07865799778665,499.5791899982578,41.08734800320235,554.8257649988955,31.85444200244092,2.5356258308280543e-12
4,9,34.06680899934145,34.919005001938785,497.1652640015236,39.85896800077171,553.054151001561,26.880135999817867,2.5317914472506605e-12
4,10,35.14357599851792,38.931295999645954,497.18109400055255,40.43749300035415,517.5532230023236,26.95773300001747,2.47097314200431e-12
4,11,32.556336000197916,31.453988998691784,454.5411070012051,39.543316001072526,504.628684000636,26.571786000204156,2.6227829166395195e-12
4,12,31.278924998332513,31.183982999209547,457.74419299959845,38.10492899901874,504.7267219997593,28.27586000057636,2.5306914339123687e-12
4,13,31.368747000669828,31.166710999968927,454.8914560000412,37.30329999780224,498.2037079971633,27.491243999975268,2.5782918381995793e-12
4,14,31.82006899987755,33.2457999993494,462.90790300372464,37.82066600069811,512.769158996889,30.388815999685903,2.464724281064217e-12
4,15,31.434593000085442,32.02031000000716,474.3578850011545,38.65059999770892,528.9101690013922,27.882860002137022,2.3982216404029867e-12
4,16,35.567687004004256,34.217985999930534,523.1038919991988,37.88032099873817,599.5581069964828,30.718394998984877,2.609356033957953e-12
4,17,31.94427700145752,31.12838900051429,460.12125199922593,37.22568899866019,509.67183699867746,27.612534999207128,2.570148091507345e-12
4,18,31.188572000246495,31.83831500246015,473.2741650004755,37.833540998690296,508.9570399995864,28.59601000091061,2.5125773880509595e-12
4,19,31.154386999332928,32.105633999890415,456.1620540007425,37.01864400136401,511.6822640011378,28.53700800187653,2.54578674391149e-12
4,20,35.26838399920962,36.050427001100616,496.2597060002736,42.176193001068896,572.3587119991862,36.17753999969864,2.418304770070366e-12
4,21,32.334731999071664,33.29454400045506,461.85919900017325,38.65622100420296,515.5912779991922,27.334571999745094,2.4545947004379762e-12
4,22,32.123587998285075,31.29265999996278,457.8238850008347,37.61637700154097,514.1981779997877,26.884535000135656,2.6955834594431214e-12
4,23,32.967129000098794,31.62980499837431,460.00399900003686,37.95979299866303,509.0405089995329,30.153195000821142,2.4937059978395925e-12
4,24,31.875312995907734,31.209983997541713,458.5523959976854,37.70032800093759,506.41615000131424,27.783241002907744,2.4621957977542185e-12
4,25,33.02827699917543,31.841719996009488,465.71260699965933,37.66300599818351,508.0593670008966,27.51710100164928,2.6025174354860493e-12
4,26,31.761366999489837,31.265549001545878,459.44503099781286,37.05904999696941,503.44154899903515,27.82523999849218,2.5448474566861487e-12
4,27,31.239750000167987,31.748932999107637,458.25565899940557,37.0009910002409,499.7439700018731,26.95177299938223,2.5566027765736083e-12
4,28,31.47528099725605,31.51623900157574,466.61158699862426,38.67977700065239,529.2460999971809,28.599037999811117,2.4436180184652155e-12
4,29,31.8681890003063,32.340032999854884,457.89939899805177,38.159724999786704,505.08345300113433,27.614526999968803,2.5463373238170274e-12
4,30,32.37601099863241,31.822043001739075,461.20888800032844,37.165735999224125,504.3295549985487,27.35090300120646,2.497758545823903e-12
4,31,30.9391360005975,32.34453100048995,456.78463999865926,37.49749000053271,509.876455000267,26.66270999907283,2.6501466400474037e-12
4,32,30.532007998772315,31.02427000339958,456.1740749995806,37.30354899926169,514.0749010006402,28.07199199924071,2.5884710481070977e-12
4,33,32.84282099957636,31.219241000144393,455.7758050013945,36.876031999781844,503.73902799947246,29.02953999910096,2.5418882116732854e-12
4,34,32.03095000026224,31.27280199987581,456.5945489976002,37.825023999175755,513.7104159985029,27.997279999908642,2.4154652060303055e-12
4,35,31.456484999580425,32.13486900313001,464.432939001199,36.70068799874571,504.13480199858896,27.05311700265156,2.467948602339659e-12
4,36,33.2138700014184,32.18354299860948,480.4134170008183,37.32781300095667,500.6332579996524,26.953344997309614,2.43714043823225e-12
4,37,31.263967000995763,32.5332789998356,457.18718100215483,37.62936000021,503.129271999569,27.203151999856345,2.3761376531195896e-12
4,38,31.36558900041564,31.28098900015175,454.53698000164877,36.76504000031855,512.9467999995541,29.037645001153578,2.594282410416584e-12
4,39,31.42766899873095,31.824065999899176,472.08846300054574,38.00080199835065,501.1244350025663,27.777229999628616,2.5003768863004986e-12
4,40,30.4352729999664,31.304824000471854,454.36736600095173,37.73704800187261,505.38700300057826,27.31623799991212,2.3202952202992014e-12
4,41,31.11565399922256,33.16722199997457,464.48686700205144,41.02479499852052,513.1813659991167,29.551306002758793,2.4849545717264154e-12
4,42,31.80405800048902,32.20113500356092,488.6397760001273,42.75983900151914,561.9482540005265,29.916563000369933,2.6331013416378136e-12
4,43,30.657207998956437,31.834195999181247,457.9778779989283,37.079822997839074,505.7929600006901,27.21890399698168,2.5880131547254286e-12
4,44,32.366851995902834,31.811541000934085,464.5268530002795,38.228285000514006,502.93525499910174,27.678741000272566,2.465678118737914e-12
4,45,31.667765997553943,31.248959001459298,455.75180999730946,37.55075199842395,506.21947099716635,30.024271000002045,2.6121492842371036e-12
4,46,31.807895002202713,31.432589998075855,464.883134000047,40.826034999554395,509.516698999505,26.96240399927774,2.7446999139974657e-12
4,47,32.013156998800696,31.690319996414473,461.15591499983566,37.66167200046766,503.89779999932216,27.363438997781486,2.6326889255034096e-12
4,48,31.90572299899941,32.130830999449245,457.7286429994274,36.91139899819973,502.09595099840953,26.81135400052881,2.5563628806816616e-12
4,49,31.156380000538775,31.10166599981312,454.36976900055015,36.87164400253096,501.88731199887116,28.822416001275997,2.49025593513942e-12
4,50,31.451937002202612,31.504102998951566,452.52426299884974,36.935697000444634,499.47625799904927,26.88059599859116,2.448980220758736e-12
4,51,31.07975500279281,31.82913500313589,456.22064099734416,39.28220800298732,501.27429999884043,26.911113998721703,2.5946944518604607e-12
4,52,33.84264000123949,33.27784000066458,475.5754919970059,38.05679699871689,502.60626500130456,27.105534998554504,2.5998836458157143e-12
4,53,31.338418999439455,32.248004999928526,454.0634149998368,36.708702999021625,498.9228930007812,27.11892200022703,2.6009797203676996e-12
4,54,32.33862900196982,34.32708400032425,457.5456149996171,36.703472998851794,504.12196799879894,27.07017900138453,2.5425160042480043e-12
4,55,30.9483149976586,31.044187000588863,454.1594679994887,37.15035599816474,502.7434779985924,27.732181999454042,2.5503943105410146e-12
4,56,30.99359100087895,31.966769000064232,474.34046100170235,37.846094000997255,503.3728379967215,26.98550800232624,2.387832586369016e-12
4,57,31.032635999508784,33.32394900280633,454.9274350010819,37.17938999943726,504.45736899928306,26.969967999320943,2.437785370192546e-12
4,58,31.226144999891403,32.059024000773206,455.14466799977527,36.98141400127497,500.88603899712325,27.166064000994083,2.6218129530266157e-12
4,59,30.979383000158123,31.74929300075746,458.89997000085714,37.2372030014958,499.97901799906685,27.133509998748195,2.4180587166432927e-12
4,60,31.505336997724953,31.537287999526598,456.7679379997571,36.955222001779475,499.814893999428,26.559994999843184,2.7087055958357094e-12
4,61,31.159296000623726,32.01213399916014,453.2533470010094,37.38102500028617,503.958656998293,26.61162299955322,2.517107493973127e-12
4,62,31.086888002391788,31.6134240001702,458.4933229998569,37.13106899886043,517.1229410025262,27.04799600178376,2.4931108660969955e-12
4,63,31.446185001186677,31.71413699965342,456.2394189979386,36.99875699930999,502.5723200014909,27.129131001856877,2.5104349840832346e-12
4,64,31.826161000935826,31.5683889984939,458.8732890024403,37.16208900186757,501.20730200251273,27.042275001804228,2.449595239715512e-12
4,65,31.341075999080203,31.316696002249955,456.45422900088306,37.414660002468736,509.87538499975926,27.012307999029872,2.5351534791755174e-12
4,66,31.909799999993993,30.870014998072293,455.9371109971835,36.90416700010246,504.66943200081005,27.450046000012662,2.5607299719214197e-12
4,67,30.915820998416166,30.746477999855415,456.8687310020323,37.3239079999621,508.24974000170187,27.449302997410996,2.5206273383755327e-12
4,68,31.787936999535304,31.097077997401357,454.29123800022353,37.18973199829634,505.05121299829625,27.789072999439668,2.4179451121879746e-12
4,69,31.99806799966609,33.69249400020635,475.02743499899225,37.87657400062017,521.8193300006533,28.165449997686665,2.6657092205836443e-12
4,70,32.171158001801814,31.079615002454375,461.72351200038975,37.496404998819344,505.6828079978004,26.747283000077005,2.4776987639808317e-12
4,71,31.589107999025146,31.34964899982151,458.1009339999582,36.686980000013136,504.52005800070765,27.193612999326433,2.459241632738954e-12
4,72,32.996363001075224,31.25058199839259,455.5144050009403,37.22378600105003,505.76620800165983,27.2017989991582,2.5487119700700547e-12
4,73,30.850466999254422,31.713897002191516,456.37534799789137,37.166395000895136,501.3413099986792,26.84372699877713,2.6371374676160292e-12
4,74,31.261592999726417,33.160086000862066,458.28016599989496,36.98530099791242,517.1748920001846,28.457247999540414,2.6195943116740232e-12
4,75,31.351154999356368,31.40932299902488,454.65838000018266,36.9640500011883,508.8156319980044,31.292893001591437,2.518956540468382e-12
4,76,31.434460997843416,31.631897998522618,460.9697840005538,37.35222300019814,500.8477369992761,26.942385000438662,2.462033389473171e-12
4,77,31.218278998494498,31.63057699930505,460.37506599896005,37.34619000169914,513.4547210000164,27.032746000259067,2.4181615903528235e-12
4,78,31.39947499948903,31.23385900107678,455.42832999854,36.80336300021736,500.8291910016851,27.271101000224007,2.3056282174884043e-12
4,79,31.458458999622962,32.27609000168741,456.2558010002249,36.91805199923692,498.5376250024274,26.893772999756038,2.7578923735600408e-12
4,80,31.452276998606976,31.134799999563256,458.4678230003192,37.477612000657246,504.8486360010429,26.8058830024529,2.430451730038181e-12
4,81,31.693536000602762,32.16573700046865,464.19846799835796,37.09797600095044,500.9201030006807,31.196697002087603,2.4787620248333887e-12
4,82,31.775985000422224,32.58815600020171,458.90880600018136,36.82640800252557,501.7332579991489,27.213763001782354,2.568926346039031e-12
4,83,31.576956000208156,31.972077000318677,456.26449799965485,36.9129629998497,511.9509359992662,28.349321000860073,2.494945638136881e-12
4,84,31.75489400018705,31.724947000839165,458.6577969985228,38.537646001714165,506.7331139998714,27.649965999444248,2.323247914763308e-12
4,85,31.285618999390863,32.51451600044675,460.7153479992121,37.285533999238396,500.35277199822303,27.845118998811813,2.510511768231871e-12
4,86,31.32259999983944,32.03884599679441,461.8438420002349,37.48663800070062,502.81036399974255,26.80820999921707,2.5323339047153372e-12
4,87,32.81551100008073,31.111897002119804,455.52700699954585,36.99987899926782,506.81779400292726,27.314413999192766,2.5887313384059308e-12
4,88,31.48051099924487,31.673258999944665,464.9671530005435,37.62533300141513,503.73077300173463,27.696666000338155,2.5130059112372317e-12
4,89,31.88559299996996,31.851115003519226,457.17911400242883,37.09224600061134,504.0422670008411,26.970679999067215,2.6147173892499435e-12
4,90,32.57807700174453,31.21632500187843,459.6268580007745,37.19174499929068,510.4039219968399,29.81277499748103,2.4791147683603927e-12
4,91,31.3933530014765,33.07907300222723,474.83124999962456,37.557101999482256,527.7541330015083,30.70499000023119,2.5170545094883233e-12
4,92,34.27630900114309,34.862477998103714,458.3366629994998,37.81732899915369,503.7915389984846,27.46638599819562,2.4383677358483014e-12
4,93,31.78384999955597,31.171247997917817,455.4611149978882,37.164915000175824,514.2260630018427,28.11099800055672,2.4556395672697645e-12
4,94,31.474941000851686,32.152282998140436,455.9384170024714,36.825395000050776,512.415504999808,28.488856998592382,2.64359288572853e-12
4,95,31.140129998675548,31.926400999509497,460.9039279985154,37.86138400209893,507.54208999933326,27.113151001685765,2.516742340136115e-12
4,96,31.91003199935949,32.0051919989055,458.4094730016659,37.840583001525374,506.2162879985408,27.639324000119814,2.593255299695084e-12
4,97,31.30480400432134,31.55146500103001,453.3581480009161,37.47308200036059,498.86649300060526,26.898561000052723,2.4549839426880622e-12
4,98,31.40249100033543,35.724084000321454,469.2759110021143,38.47169000255235,522.0046039994486,27.555966002182686,2.403836415370551e-12
4,99,31.53196899802424,31.28686199852382,454.9062739988585,36.77094200065767,501.8994740003109,27.182964999155956,2.5089249022751156e-12
8,0,628.9225450036611,63.98865300434409,3650.0168519978615,342.88552799807803,4069.045638998432,219.96100199976354,2.485742669544913e-12
8,1,621.990701996765,61.048578998452285,3665.93284100054,328.35627400163503,4054.5418370038533,224.77073799927894,2.465940526323413e-12
8,2,625.3179360028298,59.80897200061008,3674.551739002709,329.75074900059553,4069.728805001432,230.55697300333122,2.387126418975439e-12
8,3,620.1482920005219,60.46283900104754,3689.0029049991426,328.9877599981992,4047.339706998173,230.56247399836138,2.496207968505948e-12
8,4,625.1167490008811,61.44997500086902,3692.4355779974576,330.19613799478975,4087.477625997053,234.0105079983914,2.491478753349104e-12
8,5,633.4283490014059,61.65050900017377,3675.8216739981435,326.7213819963217,4047.208245003276,226.817064003626,2.3754477688875944e-12
8,6,630.0234570026078,61.30019900047046,3698.691174000487,330.61133999945014,4055.87060200196,231.2657839993335,2.619776533975186e-12
8,7,636.4925209963985,72.71924100314209,3692.498627000532,333.8509490022261,4052.248164996854,231.11874899768736,2.4894717697416117e-12
8,8,661.597582999093,63.147642997137154,3854.192028002217,334.7061440035759,4176.097651999953,240.33040500034986,2.4605438138413955e-12
8,9,640.2494849971845,61.45453400131373,3760.95517199974,333.90273499753675,4108.337547000701,236.333230001037,2.543921770596809e-12
8,10,641.1229629939044,65.38144199839735,3857.65443100172,344.6677620013361,4257.284046996574,258.2845479992102,2.397626820867311e-12
8,11,624.7513000016625,61.400510003295494,3724.0023530011968,334.3658189969574,4070.560383996053,232.14472699692124,2.4688123497809353e-12
8,12,624.5878099980473,60.49978099872533,3691.438522997487,329.85103000282834,4111.048540000411,253.81681700127956,2.4804651809085514e-12
8,13,631.5228200001002,62.53560700315575,3685.7214770025166,331.114622998939,4131.626235997828,234.11293500066677,2.423193010045171e-12
8,14,630.4325489982148,61.47958300061873,3754.7844109976722,331.72963699871616,4100.156835997041,238.05003000052238,2.517886988900446e-12
8,15,635.1442100003624,60.45971300227393,3736.4156050007296,353.90408799867146,4276.602947000356,237.68714999641816,2.357463748750548e-12
8,16,714.0515530008997,62.72649199854641,4000.7327199982683,357.20965799919213,4331.590341002084,242.12624699976004,2.4869449776291786e-12
8,17,642.8028119971714,61.21936399722472,3735.9177529961016,345.64179300105025,4083.8571620042785,245.7788689989684,2.4413614496502965e-12
8,18,659.3888689985761,63.79653600015445,3807.1691960012686,338.52560999912384,4224.459573000786,246.9809920003172,2.5340879253435717e-12
8,19,634.4743140016362,61.82513999920047,3733.3217680024973,331.6562780019012,4104.249268002604,238.79147799743805,2.507797492881955e-12
8,20,711.5415819989721,72.99482200141938,3998.6503849977453,348.32304300107353,4391.752792998886,251.33289500081446,2.552860971730063e-12
8,21,657.3793340030534,64.51285200091661,3844.782001000567,337.3747959994944,4281.486312000197,244.21693500153197,2.4152175401973314e-12
8,22,683.7013550011761,63.52900500132819,3749.1409229987767,334.53318899773876,4148.623619996215,238.46834999676503,2.5330127014386536e-12
8,23,663.16913999799,62.099632999888854,3695.797529995616,342.8366249991086,4063.697347000925,240.14861999421555,2.328484685889456e-12
8,24,677.8394909997587,63.78371100254299,3746.807378003723,333.3477679971111,4148.3909630023845,237.10966299950087,2.3489971683136424e-12
8,25,651.5430490017025,60.87774399929913,3715.9940499986988,326.5389550015243,4096.216508996804,237.9701700028818,2.5024721783125465e-12
8,26,652.2665419997793,60.95648199698189,3789.702300002318,360.4414199999155,4130.106700999022,246.61774000014702,2.435046547660937e-12
8,27,658.5828989973379,64.63365399940812,3901.90568899925,335.23726199928205,4246.462118997442,246.17517499973474,2.437572617853083e-12
8,28,687.8256230011175,64.57036199935828,3876.089723000405,339.4491770031891,4424.665323998852,256.898960995386,2.463627850279854e-12
8,29,667.6008720005484,63.354169002195704,3881.8680939966725,337.3725009987538,4308.05312999837,252.5511269996059,2.467856484077981e-12
8,30,683.4572060015489,62.9212349995214,3830.192214998533,346.11701799803996,4286.900922998029,247.71637999947416,2.5360090563414744e-12
8,31,683.5459579979215,64.12262599769747,3900.653908001914,340.8726200032106,4280.4187499987165,247.84142700264056,2.514889275781509e-12
8,32,648.565053998027,61.069068002325366,3745.6732530044974,332.55406099669926,4189.410948996738,238.02231800254958,2.4428212374830866e-12
8,33,644.1035540010489,60.71914700260095,3677.7749550019507,329.1109059991868,4070.732185002271,246.2922590020753,2.475057334428624e-12
8,34,645.9658780040627,60.98057600138418,3686.777435001204,338.01848499388143,4119.902038002692,245.29973300013808,2.4848217715988487e-12
8,35,671.6389279972645,62.595088998932624,3772.8526390001207,339.5510810005362,4137.301652999668,237.41669199625903,2.512263682732682e-12
8,36,659.8111850016721,65.73734200173931,3822.2732749964052,331.9732199997816,4289.1791250003735,244.06973100121832,2.4791705346090306e-12
8,37,645.9547799986467,64.8282370002562,3791.478143999484,338.90092999718036,4150.848309000139,240.92314499466738,2.479851071698747e-12
8,38,689.6391930040409,61.761509996358654,3729.2049350035086,337.7878729988879,4137.183148002805,243.5158969983604,2.446254594544809e-12
8,39,645.2562759986904,61.40813799902389,3912.234831002934,340.1245370005199,4348.118031002741,256.67223799973726,2.498043222815522e-12
8,40,651.9013430006453,65.06935500328836,3831.9425260015123,336.98713300145755,4169.14546800399,247.37165899932734,2.490290108930648e-12
8,41,637.6056970020727,63.53293299980578,3756.713534998198,330.0717000020086,4081.359652998799,234.27802799960773,2.5680452095785562e-12
8,42,632.0401480006694,61.24423199798912,3733.332498000891,338.57508700202743,4073.910782995881,249.6508240001276,2.4431212039365086e-12
8,43,652.2152439974889,62.98496900126338,3841.137074998187,331.85389200116333,4243.709338001281,245.46481299876177,2.3681407410602573e-12
8,44,635.7110200005991,61.69192800007295,3750.2454920031596,331.1713410021184,4309.768303002784,255.3220810023049,2.5968296310169604e-12
8,45,651.8195450007624,65.10145900392672,3796.831686004225,336.45045299999765,4118.069727999682,236.61400799755938,2.4137461172590973e-12
8,46,631.7381119970378,61.09931500031962,3780.7188870010577,329.2117879991565,4257.356667005297,244.724917001804,2.3757106073182326e-12
8,47,628.6719489980896,61.04054100251233,3684.8130949965707,327.9690240015043,4082.555229000718,239.3882640008087,2.4657242255438064e-12
8,48,636.734976002117,61.17033900227398,3734.0099139983067,343.3784779990674,4109.113480000815,255.2803849994234,2.5016784270376457e-12
8,49,646.5806900014286,64.31423299909511,3767.2690890012746,336.41835899834405,4102.055117999043,262.61767399773817,2.472958423255329e-12
8,50,631.528920999699,61.46590400021523,3720.2287670024816,332.62505599850556,4106.033385996852,234.59537599956093,2.4387584148572696e-12
8,51,637.0195469971804,61.18484700527915,3694.0100840038212,329.55176700306765,4090.8937680014787,233.63100400092662,2.383266233898422e-12
8,52,635.0369009996939,61.142016002122546,3702.9838309990737,329.9886389995663,4081.5686939986335,233.58506800104806,2.529176348302935e-12
8,53,635.2055260031193,62.03181599812524,3734.393786999135,330.87195599910046,4152.4305249968165,240.56397099957394,2.4912612472072665e-12
8,54,631.4043480015243,62.28498800192028,3715.6644240003516,330.6989800021256,4064.645118001863,232.36820299825922,2.4749101186385284e-12
8,55,635.0909839984524,61.883943000793806,3706.5374859994336,330.445696003153,4141.868220998731,236.75671099772444,2.464930506578479e-12
8,56,633.7889070000529,60.3917550015467,3777.952305001236,329.1949660015234,4139.016705001268,245.82619200009503,2.5435020760391644e-12
8,57,642.3975650013745,62.87030000021332,3813.68974399993,335.82195100098033,4125.358397001037,243.56163600168657,2.531979114942174e-12
8,58,654.9387100021704,68.6813859956601,3790.3465340023104,330.8449960022699,4131.072072997995,255.57661799757625,2.4445003437021046e-12
8,59,655.0617080010852,63.14704400210758,3741.4311619977525,338.8105869962601,4271.051387997431,240.6287159992644,2.4516432597744178e-12
8,60,627.4616210012027,60.75065900404297,3765.168209998592,330.5401259985956,4230.902884997704,249.22541799969622,2.4353177997829177e-12
8,61,649.4900169982429,61.25428399536759,3768.5087849968113,333.31169899975066,4264.869192998958,244.38656099846412,2.335909059410795e-12
8,62,647.7580060000037,68.13130299815384,3819.9189190017933,338.6425069984398,4340.047013000003,265.33833499888715,2.2684238531299076e-12
8,63,644.3924929990317,62.77589000455919,3800.598878000528,338.4794169996894,4257.999946998098,241.92541200318374,2.5743455329410123e-12
8,64,652.6356590038631,63.37256499682553,3940.260332001344,343.7842540024576,4302.931130996512,267.44121000410814,2.4675590741898343e-12
8,65,636.9955619993561,61.993552999410895,3769.359780000741,383.4806920003757,4245.72335299672,248.46845499814663,2.435942161303235e-12
8,66,654.1759860010643,65.27713000104995,3908.7532329976966,364.60150399943814,4402.190619995963,255.9236430006422,2.390219853662683e-12
8,67,675.6692680010019,68.3130390025326,3815.2080350027973,339.2830379998486,4286.015380001118,265.883397001744,2.4857596888519204e-12
8,68,659.6800240004086,71.46823400216817,3910.9081890019297,348.93551300046965,4317.388454999673,257.3383470007684,2.4838454163843484e-12
8,69,874.7611589988082,86.06183800111467,5626.308734999839,463.3559090016206,5950.059764998514,329.2461950004508,2.5006544623495905e-12
8,70,1242.2137330013356,114.99035699853266,7040.517156001442,604.5886730007624,7786.442963000809,414.6819069992489,2.4317676719505338e-12
8,71,1194.6922360002645,117.44287899819028,7188.495761998638,574.4329180015484,7555.162918002679,460.0736100019276,2.3544508279848396e-12
8,72,1186.807560001398,114.49486399942543,7128.949316997023,592.1810300005745,7834.478691998811,408.7964789978287,2.476829662931685e-12
8,73,1191.2516170013987,115.84897600187105,7140.109722000489,587.6527539985545,7777.65403200101,427.8194199978316,2.4470594482577383e-12
8,74,1176.7104520004068,108.28149900044082,6891.603882002528,584.9549430004117,7517.339165997328,409.89452700159745,2.4451924781283347e-12
8,75,1171.2823439975182,109.91196900249633,6946.885342998939,580.6287439991138,7565.930577000472,406.5786080009275,2.446365898157713e-12
8,76,1181.488325999453,110.69471499831707,6854.303751999396,595.9227859966632,7564.229359997626,402.99558299921046,2.4486073304976787e-12
8,77,1158.8589269977092,110.25338199578982,6898.903442996016,584.4341679985519,7593.150044998765,417.8779799985932,2.6029363180439124e-12
8,78,1175.3688569988299,110.28465299932577,6864.254324003923,585.9881159994984,7596.790390998649,429.8320639991289,2.452272556682402e-12
8,79,1178.6943180013623,110.15513500387897,7047.292531000494,579.5680770006584,7672.721286999149,412.67898199657793,2.3542722316285447e-12
8,80,1203.8470359966595,115.25850900034129,7316.9332619945635,595.3461669978424,8009.509942003206,422.4887580021459,2.3725863296944067e-12
8,81,1222.5325570034329,119.18444500224723,7103.909197003304,596.3104569982534,7943.364773995199,433.4238660012488,2.3937120939912933e-12
8,82,1212.7488779988198,114.9257730012323,7100.226479999037,605.9222389994829,7923.0291429976205,408.20980000171403,2.423989544818508e-12
8,83,1240.7817609982885,128.92581500091183,7170.983371997863,615.1564609990601,7785.382858999583,417.4628599976131,2.642973521804383e-12
8,84,1220.6650509997417,112.6874779965874,7040.316880998944,589.2734690005454,7687.088762002531,408.148242999232,2.3728424683013703e-12
8,85,1024.4172690036066,94.24134000255435,5974.8806599982345,467.9728850023821,6156.289246000597,333.52705799916293,2.408592032252271e-12
8,86,517.2454080002353,48.37815700011561,2988.5988789974363,258.96917399950325,3273.5376579985314,177.09087199727946,2.4272784443391637e-12
8,87,518.7674769986188,49.1325950006285,2988.1906349983183,256.7654650010809,3298.569739003142,180.1757830016868,2.5471722036699096e-12
8,88,537.9310340013035,50.134998999055824,3080.945133995556,268.5261749993515,3422.3877409986017,198.9252410003246,2.481858482389221e-12
8,89,532.0600839986582,48.98742800105538,3090.1837239998713,264.3039710019366,3378.646810004284,186.01492199923086,2.4734561230030758e-12
8,90,529.2257539986167,50.86316000051738,3061.6609129992867,263.9153300006001,3389.0589800012094,187.60571100028756,2.4307529586630355e-12
8,91,520.5755879960634,48.42947400356934,3056.87501599823,263.43553199876624,3334.6317339965026,185.93946800501726,2.4205478644703097e-12
8,92,524.0876310035674,49.21731799913687,3065.205112003241,263.13022000249475,3338.39370899841,184.13671599955705,2.328400726369776e-12
8,93,542.5385150028887,51.674502003152156,3088.7629319968255,262.35517100212746,3444.344544001069,190.4948669980513,2.4057993498962576e-12
8,94,531.1109510021197,50.569049000841915,3175.7297499989363,274.7092279987555,3511.5355030029605,188.96234100066067,2.4314022123704465e-12
8,95,523.0956860013976,50.75027400198451,3026.277642000423,263.5683060016163,3331.0882820060215,184.22766300136573,2.2771650721708905e-12
8,96,529.7807610004384,50.48165100015467,3085.963540004741,266.5841040015948,3377.6819049944606,185.0337789983314,2.351682172523063e-12
8,97,527.2331300002406,49.50264200306265,3021.699052002077,273.1377700001758,3415.765220999674,181.4239789982821,2.4084114900792637e-12
8,98,526.0141699982341,49.77567399510008,3059.5157700008713,263.15756300027715,3334.3872890018247,183.03093500071554,2.510625143500053e-12
